cve_id,cvss_score,cvss_severity,cwe_ids,analysis_timestamp,analysis_duration,thread_name,models_used,has_patch_analysis,patch_count,files_modified,lines_added,lines_removed,repositories,analysis_summary
CVE-2019-19921,7.0,HIGH,CWE-706,2025-05-29T03:24:30.400239,39.37,Analyzer_0,deepseek-r1-250120,True,2,2,3,1,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：[数据面→控制面 - Pod→API Server权限提升]    架构层次影响：数据面计算层→宿主机→控制面存储层    技术路径：构造恶意volumeMounts→触发runc文件描述符泄漏→挂载宿主机根目录→写入恶意文件实现逃逸    关键节点：runc init进程未及时关闭/proc/self/fd文件描述符    权限扩展：容器内普通用户→宿主机root→集群管理权限（通过窃取节点凭证）    影响范围：单节点计算层隔离失效→控制面etcd凭证泄露风险    防护薄弱点：volumeMounts路径校验机制缺失，运行时文件描述符管理缺陷    检测难点：合法volume配置与攻击载荷相似，竞争条件攻击时间窗口短  2. 信任边界影响评估    架构影响分析：    - 控制面影响：可能通过节点凭证窃取影响etcd存储层安全    - 数据面影响：彻底破坏计算层容器隔离机制，威胁节点存储层    - 跨平面传播：通过沦陷节点kubelet凭证发...
CVE-2021-43784,6.0,MEDIUM,CWE-190,2025-05-29T03:24:59.080710,39.2,Analyzer_1,deepseek-r1-250120,True,6,24,936,54,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：数据面→控制面 - Pod→API Server权限提升    架构层次影响：数据面计算层→节点隔离层→控制面存储层    技术路径：构造恶意namespace配置→触发runc整数溢出→篡改netlink消息→禁用命名空间隔离→宿主机逃逸    关键节点：runc编码器对16-bit长度字段的溢出校验缺失    权限扩展：容器用户权限→宿主机root权限→集群管理权限（通过窃取节点凭证）    影响范围：单节点容器逃逸可能升级为集群级权限控制    防护薄弱点：容器运行时配置验证不足，namespace路径信任模型缺陷    检测难点：合法namespace配置与恶意负载难以区分，逃逸后行为与正常进程特征重叠  2. 信任边界影响评估    架构影响分析：    - 控制面影响：可能通过节点kubelet凭证泄露影响API层认证    - 数据面影响：突破计算层namespace隔离，污染节点存储层    - 跨平面传播：宿主机权限可能横向移动至控制平...
CVE-2021-30465,8.5,HIGH,CWE-362,2025-05-29T03:24:59.827470,45.5,Analyzer_2,deepseek-r1-250120,True,2,8,458,272,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：数据面计算层→节点隔离层→控制面存储层    技术路径：构造恶意volumeMounts→触发runc竞态条件→符号链接重定向→宿主机路径访问    关键节点：kubelet对hostPath挂载的校验缺失，runc路径解析竞态窗口    权限扩展：容器用户权限→宿主机文件系统访问→kubelet凭证窃取→集群控制权限    影响范围：单Worker节点文件系统→集群凭证存储→潜在控制面组件渗透    防护薄弱点：hostPath挂载策略宽松，容器运行时版本更新滞后    检测难点：基于时间竞争的逃逸行为难以捕捉，合法挂载与攻击行为特征重叠  2. 信任边界影响评估    架构影响分析：    - 控制面影响：通过节点凭证泄露间接威胁API Server和etcd    - 数据面影响：计算层容器隔离失效，存储层敏感卷数据泄露    - 跨平面传播：宿主机沦陷后可能横向渗透至Master节点 ...
CVE-2023-28642,6.1,MEDIUM,"CWE-281, CWE-59",2025-05-29T03:25:06.385705,35.98,Analyzer_0,deepseek-r1-250120,True,1,2,39,9,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：数据面→控制面 - 工作负载→etcd数据访问（潜在横向移动）    架构层次影响：数据面计算层→节点隔离层→控制面存储层（潜在）    技术路径：挂载宿主机/proc→容器内符号链接→绕过AppArmor→访问宿主机/proc/self/mem    关键节点：runc对/proc符号链接的校验缺失，hostPath挂载配置缺陷    权限扩展：容器用户权限→宿主机进程内存操作权限→潜在集群管理权限    影响范围：单节点容器逃逸→宿主机控制→可能影响控制平面组件    防护薄弱点：hostPath挂载策略宽松，运行时符号链接校验缺失    检测难点：合法/proc挂载与攻击行为难以区分，容器内符号链接操作隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：若宿主机被控制，可能通过节点凭证访问API Server    - 数据面影响：计算层容器隔离失效，存储层敏感文件暴露    - 跨平面传播：通过节点kubelet凭证实现数...
CVE-2024-45395,3.1,LOW,"CWE-835, CWE-835",2025-05-29T03:25:17.759717,107.17,Analyzer_3,deepseek-r1-250120,True,2,12,312,6,sigstore/sigstore-go,  ``` 1. 信任边界类别分析    主要边界突破：外部→集群内部 - 外部资源→控制面引用注入    次要边界突破：控制面→数据面 - API Server→Pod配置注入    架构层次影响：外部网络→控制面API层→数据面计算层    技术路径：构造恶意Bundle→通过API创建CRD资源→触发验证组件处理→耗尽计算层CPU资源    关键节点：API层对CRD资源的接收与转发机制    权限扩展：外部攻击者→集群资源创建权限→数据面计算资源控制权    影响范围：影响控制面扩展组件可用性，波及依赖验证服务的数据面工作负载    防护薄弱点：API层缺乏资源内容预检机制，验证组件缺乏计算资源隔离    检测难点：合法CRD资源操作与攻击载荷难以区分，资源验证过程缺乏性能基线监控  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层资源接收机制被滥用，扩展层组件服务可用性受损    - 数据面影响：计算层工作负载资源耗尽，影响节点服务连续性    - 跨平面传播：外部攻击通过控制面渗透至数据面，资源耗尽反向影响控制面功能    - 节点拓扑影响：Wo...
CVE-2024-21626,8.6,HIGH,"CWE-403, CWE-668, CWE-668",2025-05-29T03:25:39.323897,40.24,Analyzer_1,deepseek-r1-250120,True,2,22,366,112,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器) → 宿主机 - Pod→Worker节点逃逸    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：数据面计算层→宿主机隔离层→控制面API层    技术路径：runc exec触发fd泄漏→容器进程获取宿主机fs访问→覆盖宿主机kubelet→控制集群节点    关键节点：runc处理文件描述符时的泄漏点导致容器工作目录挂载逃逸    权限扩展：容器用户权限→宿主机root权限→集群节点管理权限    影响范围：Worker节点计算层隔离失效，可能通过节点权限影响控制平面组件    防护薄弱点：容器运行时文件描述符管理机制存在设计缺陷    检测难点：合法容器操作与恶意逃逸行为难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：若kubelet被篡改，可能影响API层节点状态上报    - 数据面影响：计算层容器隔离机制完全失效，宿主机存储层暴露    - 跨平面传播：宿主机沦陷后可通过节点凭证横向攻击控制平面    - 节点拓扑影响：Worker节点成...
CVE-2020-2026,7.8,HIGH,"CWE-59, CWE-59",2025-05-29T03:25:42.108808,42.28,Analyzer_2,deepseek-r1-250120,True,1,14,96,64,kata-containers/runtime,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸 (类别3.1)    次要边界突破：控制面→数据面 - 控制面→存储层配置污染 (类别2.3)    架构层次影响：数据面计算层→宿主机隔离层→控制面存储层    技术路径：创建RuntimeClass为kata的Pod→利用Kata路径校验缺陷挂载/目录→覆盖宿主机敏感文件→执行恶意代码    关键节点：      - Kata运行时的mount.go路径规范化逻辑缺失      - Kubernetes允许hostPath挂载与RuntimeClass的组合配置    权限扩展：      - 容器级权限→宿主机root权限→集群节点管理权限    影响范围：      - 单节点容器逃逸→跨节点横向移动→潜在控制面组件渗透    防护薄弱点：      - 容器运行时层安全校验机制缺失      - PSP/Gatekeeper未限制高危RuntimeClass与hostPath组合    检测难点：      - 合法RuntimeClass使用与恶意配置的区分困难...
CVE-2024-29893,6.5,MEDIUM,CWE-400,2025-05-29T03:25:49.817573,32.05,Analyzer_3,deepseek-r1-250120,True,6,34,160,82,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→集群内部 - 外部资源→控制面引用注入    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面扩展层→数据面计算层    技术路径：创建恶意Helm仓库→配置ArgoCD Application→触发repo-server内存耗尽→阻断GitOps流程    关键节点：helm包loadRepoIndex()未实施内存限制    权限扩展：ArgoCD配置权限→控制面组件崩溃权限→集群持续交付中断权限    影响范围：控制面扩展组件可用性→数据面应用部署状态同步    防护薄弱点：外部资源验证机制缺失，扩展组件资源隔离不足    检测难点：正常仓库同步与恶意DoS攻击流量难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层组件可用性受损，中断声明式API协调流程    - 数据面影响：计算层应用更新延迟，网络层仓库连接异常    - 跨平面传播：通过控制面扩展组件故障影响数据面应用状态同步    - 节点拓扑影响：repo-server所在节点内存资源耗...
CVE-2024-45310,3.6,LOW,"CWE-61, CWE-363",2025-05-29T03:25:58.558783,52.17,Analyzer_0,deepseek-r1-250120,True,7,21,982,349,opencontainers/runc,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：数据面计算层→宿主机存储层    技术路径：创建共享hostPath卷的Pod→触发runc竞态条件→宿主机敏感目录写入    关键节点：runc的os.MkdirAll竞态条件处理逻辑缺陷    权限扩展：容器内用户权限→宿主机文件系统写权限    影响范围：Worker节点文件系统完整性，可能影响依赖路径的服务    防护薄弱点：hostPath卷访问控制缺失，用户命名空间未启用    检测难点：宿主机空文件创建行为与正常操作难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层Pod创建审批机制未拦截恶意卷配置    - 数据面影响：计算层容器逃逸至宿主机存储层    - 跨平面传播：数据面漏洞可能污染控制面依赖的宿主机环境    - 节点拓扑影响：仅影响运行恶意Pod的Worker节点     权限边界突破：    - 权限扩展路径：Pod用户→宿主机...
CVE-2023-5408,7.2,HIGH,CWE-269,2025-05-29T03:26:25.681241,43.57,Analyzer_2,deepseek-r1-250120,True,1,4,55,9,openshift/kubernetes,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - 容器→控制器状态操纵    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：数据面计算层→控制面控制层→存储层    技术路径：修改节点角色标签→绕过准入控制→影响调度决策→获取控制平面组件权限    关键节点：NodeRestriction插件对protected labels的校验缺失    权限扩展：Node资源修改权限→控制平面组件访问权限→集群管理权限    影响范围：跨越Worker节点与控制平面，破坏核心组件隔离性    防护薄弱点：准入控制层标签校验不充分，节点RBAC权限粒度过粗    检测难点：合法标签变更与恶意注入行为难以区分，跨架构层攻击溯源困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层调度策略失效，存储层etcd数据面临泄露风险    - 数据面影响：计算层节点角色混淆，网络层核心组件流量可能被劫持    - 跨平面传播：数据面节点配置篡改导致控制面组件暴露在非安全节点    - 节点拓扑影响：Master节点与Wor...
CVE-2020-27151,8.8,HIGH,N/A,2025-05-29T03:26:34.577173,44.76,Analyzer_3,deepseek-r1-250120,True,2,6,28,18,kata-containers/runtime,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：控制面→数据面 - API Server→Pod配置注入    架构层次影响：数据面计算层→节点宿主机层    技术路径：创建恶意注解Pod→Kata运行时解析执行→宿主机root权限RCE    关键节点：Kata运行时对注解参数的未验证命令执行    权限扩展：Pod创建权限→Worker节点root权限→集群级横向移动能力    影响范围：数据面计算层隔离失效，可能威胁控制面共同部署节点    防护薄弱点：运行时注解处理缺乏安全验证，Pod注解权限未隔离    检测难点：合法注解与恶意注入难以区分，运行时执行行为隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：若Master节点运行Kata Pod，可能被反向渗透    - 数据面影响：计算层隔离机制失效，宿主机层完全沦陷    - 跨平面传播：通过节点SSH凭据窃取可横向攻击控制平面    - 节点拓扑影响：Worker节点成为攻击跳板，威胁混合部署架构     权限边...
CVE-2024-12401,4.4,MEDIUM,CWE-20,2025-05-29T03:26:36.947093,57.62,Analyzer_1,deepseek-r1-250120,True,9,61,1642,227,cert-manager/cert-manager,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面控制层→数据面计算层    技术路径：API层Secret注入→控制层PEM解析异常→计算层证书服务中断    关键节点：cert-manager控制器PEM解析逻辑缺失资源限制    权限扩展：Secret写入权限→控制平面组件级拒绝服务能力    影响范围：控制面证书管理功能→数据面TLS服务可用性    防护薄弱点：第三方控制器输入验证机制不完善    检测难点：合法PEM数据与恶意构造数据的区分困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层证书协调功能瘫痪，存储层Secret数据完整性风险    - 数据面影响：计算层动态证书服务中断，网络层TLS连接失败    - 跨平面传播：控制面故障直接传导至数据面应用层    - 节点拓扑影响：控制器Pod所在节点负载激增     权限边界突破：    - 权限扩展路径：Namespace级Secret权限→集群级...
CVE-2022-24348,7.7,HIGH,CWE-22,2025-05-29T03:27:04.074167,38.39,Analyzer_2,deepseek-r1-250120,True,2,12,812,94,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - Pod→API Server权限提升    次要边界突破：控制面组件间 - 扩展组件→存储层信息泄露    架构层次影响：数据面计算层→控制面扩展层→存储层    技术路径：构造恶意Helm路径→绕过路径检查→读取etcd存储的Secret数据    关键节点：repository.go未对chartPath进行Clean处理    权限扩展：Argo CD应用管理权限→集群Secret读取权限→etcd数据访问权限    影响范围：跨越CI/CD控制流与集群数据存储层，影响多Namespace凭证    防护薄弱点：Helm输入校验缺失，扩展组件文件访问控制不足    检测难点：合法Helm操作与恶意路径遍历难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层配置校验失效，存储层敏感数据泄露    - 数据面影响：计算层恶意配置注入，网络层凭证传输风险    - 跨平面传播：通过Application资源将数据面载荷注入控制面    - 节点拓扑影响：影响运行Argo CD的...
CVE-2022-4361,10.0,CRITICAL,"CWE-81, CWE-79",2025-05-29T03:27:12.233972,73.67,Analyzer_0,deepseek-r1-250120,True,2,18,526,40,keycloak/keycloak,  ``` 1. 信任边界类别分析    主要边界突破：集群外部 → 集群内部 - 外部资源 → 控制面引用注入 (5.2)    次要边界突破：数据面 → 控制面 - Pod → API Server权限提升 (1.1)    架构层次影响：外部网络层 → 控制面API层 → 数据面计算层    技术路径：构造恶意OIDC请求→触发未过滤的redirect_uri→执行XSS脚本→窃取管理员Bearer Token→调用Kubernetes API    关键节点：OIDC回调流程中的redirect_uri参数验证缺失    权限扩展：外部匿名用户→集群管理员权限→全量控制平面+数据面资源    影响范围：跨越身份层/控制面/数据面，影响API Server、Dashboard及所有工作负载    防护薄弱点：OIDC客户端配置未启用redirect_uri白名单机制，未强制email_verified验证    检测难点：XSS攻击嵌套在合法OIDC流程中，会话劫持行为与正常API操作难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层会话认证...
CVE-2020-8945,7.5,HIGH,CWE-416,2025-05-29T03:27:15.277141,38.33,Analyzer_1,deepseek-r1-250120,True,5,8,215,63,"containers/image, proglottis/gpgme",  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：[数据面→控制面 - Pod→API Server权限提升]    架构层次影响：数据面计算层→宿主机系统层→控制面API层    技术路径：恶意镜像GPG验证→触发use-after-free→容器运行时崩溃/RCE→宿主机控制    关键节点：容器运行时签名验证阶段的内存管理缺陷    权限扩展：容器应用权限→宿主机root权限→集群管理权限(通过节点kubelet凭证)    影响范围：单节点运行时→跨节点横向移动→控制平面组件攻击    防护薄弱点：镜像验证流程缺乏内存安全防护，运行时隔离机制失效    检测难点：合法镜像拉取与漏洞利用行为难以区分，跨层级攻击链条隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：可能通过节点kubelet凭证访问API层，影响控制层协调能力    - 数据面影响：计算层容器隔离失效，网络层节点间通信可能被劫持    - 跨平面传播：从数据面节点逃逸渗透至控制面etcd存储层    - 节...
CVE-2023-45823,7.5,HIGH,"CWE-22, CWE-22",2025-05-29T03:27:19.220619,44.64,Analyzer_3,deepseek-r1-250120,True,1,4,32,10,artifacthub/hub,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：外部→内部 - 外部资源→控制面引用注入    架构层次影响：数据面计算层→控制面存储层    技术路径：构造含符号链接的git仓库→触发Artifact Hub索引→解析符号链接→读取宿主机文件系统    关键节点：符号链接验证缺失（CWE-22）、共享存储挂载配置    权限扩展：容器应用权限→宿主机文件访问权限→集群Secrets读取权限    影响范围：Worker节点文件系统→挂载的Kubernetes Secrets→etcd敏感数据泄露    防护薄弱点：生态工具文件处理安全假设不成立、共享存储权限过度    检测难点：合法仓库处理与恶意符号链接行为难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：存储层敏感数据（etcd Secrets）可能通过挂载路径泄露    - 数据面影响：计算层容器隔离突破，节点存储层任意文件读取    - 跨平面传播：通过共享存储挂载实现数据面→控制面存储层穿透    - 节点拓扑...
CVE-2024-5154,8.1,HIGH,"CWE-22, CWE-22",2025-05-29T03:27:39.392147,35.31,Analyzer_2,deepseek-r1-250120,True,4,4,68,16,cri-o/cri-o,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：数据面→控制面 - 工作负载→etcd数据访问    架构层次影响：数据面计算层→宿主机隔离层→控制面存储层    技术路径：构造容器内符号链接→绕过CRI-O路径清理→读写宿主机文件→窃取kubelet证书→访问API Server    关键节点：CRI-O的路径解析逻辑缺陷，hostPath挂载宽泛路径    权限扩展：容器级权限→宿主机文件系统权限→集群管理权限    影响范围：宿主机文件系统完整性，kubelet服务安全，潜在集群控制权沦陷    防护薄弱点：hostPath挂载策略宽松，运行时符号链接行为监控缺失    检测难点：容器内文件操作与合法行为难以区分，跨层次攻击链路隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：通过篡改kubelet配置或证书可间接影响API层通信安全    - 数据面影响：计算层容器隔离失效，存储层宿主机密文件暴露    - 跨平面传播：宿主机沦陷可能作为跳板攻击控制平面组件    ...
CVE-2023-47105,8.6,HIGH,CWE-78,2025-05-29T03:27:47.295153,35.06,Analyzer_0,deepseek-r1-250120,True,1,2,3,21,chaosblade-io/chaosblade,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制器→工作负载恶意分发 (2.1)    次要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸 (3.1)    架构层次影响：控制面扩展层→数据面计算层→节点系统层    技术路径：创建恶意ChaosBlade CRD→控制器解析spec.cmd→节点级OS命令执行    关键节点：Chaosblade控制器对cmd参数的验证缺失    权限扩展：CRD创建权限→节点root权限→集群网络横向移动    影响范围：控制面扩展组件、数据面节点、集群存储层    防护薄弱点：CRD资源准入控制缺失、控制器命令过滤失效    检测难点：合法混沌工程操作与攻击行为的模式相似性  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层控制器逻辑被污染，破坏控制面组件可信性    - 数据面影响：计算层容器隔离突破，节点系统层完全沦陷    - 跨平面传播：控制面配置层漏洞触发数据面运行时攻击    - 节点拓扑影响：Worker节点成为攻击跳板，可能渗透Master节点     ...
CVE-2021-27099,6.8,MEDIUM,CWE-863,2025-05-29T03:28:16.302133,36.91,Analyzer_2,deepseek-r1-250120,True,1,32,829,67,spiffe/spire,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→集群内部 - 外部资源→控制面引用注入    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：外部云平台→控制面扩展层→数据面计算层    技术路径：篡改EC2标签→SPIRE节点认证路径注入→伪造SPIFFE ID→获取服务身份凭证    关键节点：aws_iid节点认证器的路径规范化处理逻辑缺陷    权限扩展：AWS资源标签控制权→集群服务身份权限→跨服务通信凭证    影响范围：SPIRE信任域内所有服务身份，涉及控制面身份系统和数据面服务发现    防护薄弱点：第三方身份组件对云平台元数据信任过度    检测难点：EC2标签篡改与合法配置变更难以区分，身份签发日志缺乏有效审计  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层身份系统完整性破坏，影响API层服务鉴权    - 数据面影响：计算层服务身份冒用，网络层服务间通信劫持    - 跨平面传播：通过伪造身份凭证实现控制面到数据面的权限传递    - 节点拓扑影响：Worker节点身份认证机制被绕过...
CVE-2023-41332,3.5,LOW,CWE-755,2025-05-29T03:28:21.799116,62.58,Analyzer_3,deepseek-r1-250120,True,2,8,23,9,cilium/cilium,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - 共同部署攻击面扩展    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：数据面计算层→网络层→控制面扩展层    技术路径：创建含恶意注解Pod→调度至目标节点→触发Cilium Agent段错误→节点级网络管控失效    关键节点：Cilium Agent对L7代理禁用状态下的注解处理逻辑缺陷    权限扩展：Pod创建权限→节点级网络管控失效→潜在集群节点调度干扰    影响范围：目标节点网络策略执行、工作负载生命周期管理功能    防护薄弱点：L7代理状态与注解处理的逻辑耦合缺乏异常保护    检测难点：合法注解字段滥用与组件崩溃的因果关系难以追溯  2. 信任边界影响评估    架构影响分析：    - 控制面影响：间接影响网络策略下发机制（通过数据面组件失效）    - 数据面影响：计算层Pod注入→网络层管控组件崩溃→存储层工作负载状态停滞    - 跨平面传播：数据面节点故障可能影响控制面网络策略生效范围    - 节点拓扑影响：Worker节点内部组件间信任...
CVE-2020-15184,3.7,LOW,"CWE-20, CWE-74",2025-05-29T03:28:23.974193,36.68,Analyzer_0,deepseek-r1-250120,True,2,8,158,2,helm/helm,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    次要边界突破：[集群外部→集群内部 - 外部资源→控制面引用注入]    架构层次影响：控制面扩展层→数据面计算层/网络层    技术路径：恶意Chart→漏洞Helm处理→生成异常K8s资源→部署恶意工作负载    关键节点：Helm依赖解析阶段的alias字段验证缺失    权限扩展：Chart部署权限→数据面资源配置权    影响范围：通过控制面工具污染数据面工作负载配置    防护薄弱点：Helm输入验证不充分，外部Chart信任过度    检测难点：合法Chart与恶意alias的语法差异细微  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层组件（Helm）配置生成逻辑被污染    - 数据面影响：计算层Pod配置异常，网络层服务路由篡改    - 跨平面传播：控制面配置缺陷导致数据面资源风险    - 节点拓扑影响：Worker节点可能运行恶意工作负载     权限边界突破：    - 权限扩展路径：Helm部署权限→数据面Pod执行权限 ...
CVE-2022-4318,7.8,HIGH,"CWE-538, CWE-913",2025-05-29T03:28:26.302115,71.02,Analyzer_1,deepseek-r1-250120,True,1,2,11,0,cri-o/cri-o,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - API Server→Pod配置注入    次要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    架构层次影响：控制面API层→数据面计算层→宿主机隔离层    技术路径：构造恶意Pod环境变量→CRI-O过滤逻辑缺陷→容器文件系统篡改→UID 0用户注入    关键节点：CRI-O环境变量处理未验证特殊字符，允许直接写入/etc/passwd    权限扩展：Pod创建权限→容器root权限→潜在宿主机访问权限    影响范围：数据面容器运行时隔离失效，可能影响共享Worker节点安全    防护薄弱点：CRI-O输入验证机制缺失，RBAC未限制高危环境变量命名    检测难点：环境变量滥用与正常使用的行为差异难以识别  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层Pod准入控制未能拦截恶意环境变量配置    - 数据面影响：计算层容器用户管理机制被破坏，隔离性失效    - 跨平面传播：控制面配置错误导致数据面运行时安全边界突破    - 节点拓扑影响...
CVE-2021-32760,5.0,MEDIUM,"CWE-668, CWE-732",2025-05-29T03:29:00.812924,44.51,Analyzer_2,deepseek-r1-250120,True,1,1,1,1,containerd/containerd,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：集群外部→集群内部 - 外部资源→控制面引用注入    架构层次影响：数据面计算层→宿主机隔离层→控制面配置层    技术路径：构造恶意镜像→通过Pod拉取→containerd解压触发权限变更→宿主机文件系统篡改    关键节点：containerd镜像解压时的文件权限处理逻辑缺陷    权限扩展：容器运行时权限→宿主机文件系统修改权限→潜在root权限获取    影响范围：Worker节点文件系统完整性，可能影响控制面组件配置文件    防护薄弱点：容器运行时文件操作审计不足，镜像来源验证机制缺失    检测难点：合法镜像操作与恶意权限变更的行为差异难以识别  2. 信任边界影响评估    架构影响分析：    - 控制面影响：可能通过篡改kubelet配置文件影响控制面组件    - 数据面影响：计算层容器逃逸，宿主机隔离层失效    - 跨平面传播：宿主机文件系统污染可能影响控制面组件运行    - 节点拓扑影响：仅影响Worker节点，但可能通...
CVE-2022-4886,8.8,HIGH,CWE-20,2025-05-29T03:29:04.168348,37.86,Analyzer_1,deepseek-r1-250120,True,2,14,592,0,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：控制面 → 数据面 - 控制器→工作负载恶意分发    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面扩展层→数据面网络层    技术路径：恶意注解注入→Ingress控制器配置生成→NGINX路径规则绕过    关键节点：log_format指令的变量过滤缺失（CWE-20）    权限扩展：Ingress资源修改权→后端服务访问权→潜在数据面横向移动    影响范围：控制面配置层→数据面网络路由层→后端服务层    防护薄弱点：注解字段的输入验证不足，控制器配置生成环节缺乏安全审计    检测难点：合法日志配置与恶意注入的语义差异难以识别  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层(ingress-nginx)配置验证失效    - 数据面影响：网络层路由策略绕过，计算层服务暴露    - 跨平面传播：控制面配置错误直接污染数据面路由行为    - 节点拓扑影响：影响所有运行ingress-nginx的Worker节点     权限边界突破：    - 权限...
CVE-2024-40635,4.6,MEDIUM,CWE-190,2025-05-29T03:29:04.466764,42.66,Analyzer_3,deepseek-r1-250120,True,6,12,672,24,containerd/containerd,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    次要边界突破：多租户间隔离 - 命名空间→跨租户资源访问    架构层次影响：数据面计算层→节点隔离层→控制面存储层    技术路径：设置恶意runAsUser值→触发containerd整数溢出→获得root容器→逃逸至宿主机    关键节点：containerd UID/GID解析模块的32位整数溢出校验点    权限扩展：非特权容器→root容器→宿主机进程权限    影响范围：单个Worker节点容器隔离机制→潜在集群级控制面组件安全    防护薄弱点：运行时参数校验不充分，多租户UID范围策略缺失    检测难点：合法K8s资源配置与漏洞利用行为特征重叠  2. 信任边界影响评估    架构影响分析：    - 控制面影响：间接影响存储层敏感数据(若逃逸节点托管控制面组件)    - 数据面影响：彻底破坏计算层容器隔离，威胁节点存储/网络资源    - 跨平面传播：通过逃逸节点攻击同节点控制面组件(如kubelet)    - 节点拓扑影响：Worker节点...
